"","Gene","x","y"
"47876",22,9249,42245
"47877",22,7302,44180
"47878",22,9851,42535
"47879",22,8675,41946
"47880",22,5437,40596
"47881",22,9302,41818
"47882",22,9654,42768
"47883",22,5240,43439
"47884",22,8182,43851
"47885",22,5116,40754
"47886",22,8325,43495
"47887",22,9020,43843
"47888",22,5602,42914
"47889",22,8492,43836
"47890",22,8508,41521
"47891",22,7867,40110
"47892",22,5439,40603
"47893",22,8257,43361
"47894",22,6611,40518
"47895",22,8347,41749
"47896",22,8564,44107
"47897",22,8316,40997
"47898",22,6718,40553
"47899",22,8618,42472
"47900",22,9685,44774
"47901",22,8447,44715
"47902",22,8318,43890
"47903",22,8509,43587
"47904",22,5165,44654
"47905",22,5447,42878
"47906",22,8659,44953
"47907",22,8176,44336
"47908",22,7318,42714
"47909",22,8595,43335
"47910",22,8677,42241
"47911",22,6645,41857
"47912",22,8300,44170
"47913",22,8155,44169
"47914",22,9619,41338
"47915",22,9298,42282
"47916",22,8393,43844
"47917",22,6474,42202
"47918",22,6285,43787
"47919",22,9636,43827
"47920",22,8509,43493
"47921",22,9464,42449
"47922",22,9208,44799
"47923",22,9548,43564
"47924",22,8321,41754
"47925",22,8013,40025
"47926",22,8372,44906
"47927",22,6221,44764
"47928",22,7219,42789
"47929",22,8160,43428
"47930",22,5270,44665
"47931",22,9140,41956
"47932",22,5058,43536
"47933",22,8326,44287
"47934",22,7211,43835
"47935",22,7940,40179
"47936",22,8082,44199
"47937",22,9875,40332
"47938",22,6605,44306
"47939",22,8564,43237
"47940",22,6085,40452
"47941",22,9259,44753
"47942",22,5835,41280
"47943",22,8341,44741
"47944",22,9017,43785
"47945",22,8625,42144
"47946",22,7868,40166
"47947",22,9524,43648
"47948",22,5443,43406
"47949",22,8566,44595
"47950",22,5913,41280
"47951",22,7058,41226
"47952",22,8659,42620
"47953",22,6488,40516
"47954",22,8395,44422
"47955",22,7992,43966
"47956",22,8680,44933
"47957",22,8010,40007
"47958",22,6454,40311
"47959",22,8150,40621
"47960",22,8545,42751
"47961",22,9767,40612
"47962",22,8686,43391
"47963",22,7586,42110
"47964",22,6236,42361
"47965",22,9239,44743
"47966",22,7121,41526
"47967",22,5116,42734
"47968",22,8985,40311
"47969",22,6557,44891
"47970",22,8408,44904
"47971",22,5507,42819
"47972",22,8343,40704
"47973",22,8933,41349
"47974",22,8582,43519
"47975",22,9507,42599
"47976",22,7321,42840
"47977",22,6613,42834
"47978",22,8011,40362
"47979",22,8656,42198
"47980",22,7942,44557
"47981",22,9824,40895
"47982",22,7579,41193
"47983",22,8005,40602
"47984",22,6151,41993
"47985",22,5471,44786
"47986",22,8498,40958
"47987",22,6940,44045
"47988",22,9708,41322
"47989",22,8480,43853
"47990",22,9661,42280
"47991",22,8084,40326
"47992",22,8035,40471
"47993",22,8243,44897
"47994",22,7409,44154
"47995",22,9793,40652
"47996",22,8593,43823
"47997",22,8439,40635
"47998",22,6169,44737
"47999",22,7817,40127
"48000",22,5583,42894
"48001",22,8417,40836
"48002",22,8527,44775
"48003",22,5352,43812
"48004",22,9221,41964
"48005",22,8508,44294
"48006",22,9488,44158
"48007",22,8217,44460
"48008",22,8300,44419
"48009",22,6476,40279
"48010",22,8042,44002
"48011",22,8424,40662
"48012",22,6414,44909
"48013",22,5194,44667
"48014",22,9264,41999
"48015",22,8451,43853
"48016",22,6741,40338
"48017",22,8650,43605
"48018",22,8402,42034
"48019",22,6575,44856
"48020",22,6886,40328
"48021",22,9623,41311
"48022",22,7801,40782
"48023",22,5274,44989
"48024",22,7896,40066
"48025",22,8685,40432
"48026",22,8639,43656
"48027",22,8154,40215
"48028",22,8210,43984
"48029",22,6628,44835
"48030",22,7170,44008
"48031",22,9997,40264
"48032",22,8525,43823
"48033",22,6493,40352
"48034",22,8425,40979
"48035",22,9559,42621
"48036",22,8515,42341
"48037",22,9662,41016
"48038",22,9758,44495
"48039",22,8470,43783
"48040",22,9750,44994
"48041",22,8167,44865
"48042",22,8241,41213
"48043",22,8838,41900
"48044",22,9355,42348
"48045",22,5477,43733
"48046",22,5111,40830
"48047",22,9540,42921
"48048",22,8686,42800
"48049",22,7868,40050
"48050",22,8177,41000
"48051",22,8770,44002
"48052",22,8215,42299
"48053",22,6588,40644
"48054",22,8773,41900
"48055",22,8124,40286
"48056",22,8145,40342
"48057",22,8006,44845
"48058",22,6115,44747
"48059",22,9324,42527
"48060",22,8710,42184
"48061",22,9341,42635
"48062",22,8507,44792
"48063",22,8608,42975
"48064",22,8415,42231
"48065",22,9944,40321
"48066",22,9348,41959
"48067",22,8300,44827
"48068",22,7862,40184
"48069",22,8382,42817
"48070",22,9439,43005
"48071",22,8478,41409
"48072",22,8377,43744
"48073",22,8888,41788
"48074",22,8270,40410
"48075",22,9156,41835
"48076",22,5243,42360
"48077",22,8493,43520
"48078",22,6132,43302
"48079",22,7401,43328
"48080",22,8355,43827
"48081",22,8236,42398
"48082",22,5218,40783
"48083",22,8671,42497
"48084",22,5565,42787
"48085",22,5628,42862
"48086",22,9192,44850
"48087",22,8320,41545
"48088",22,8003,40029
"48089",22,8106,40203
"48090",22,9606,43523
"48091",22,8849,41323
"48092",22,7568,43155
"48093",22,8348,44345
"48094",22,9871,40225
"48095",22,7253,40664
"48096",22,5819,41343
"48097",22,5106,42410
"48098",22,6327,40383
"48099",22,5530,42811
"48100",22,7342,40171
"48101",22,6458,40321
"48102",22,5107,40710
"48103",22,8462,42700
"48104",22,8073,40199
"48105",22,8459,44059
"48106",22,6359,41644
"48107",22,8410,44634
"48108",22,7873,40110
"48109",22,8149,44538
"48110",22,8028,40333
"48111",22,5906,41618
"48112",22,6737,41827
"48113",22,9586,42744
"48114",22,5074,43611
"48115",22,9699,44388
"48116",22,8131,41016
"48117",22,8314,44470
"48118",22,8595,43653
"48119",22,6566,44051
"48120",22,8383,42039
"48121",22,9368,42739
"48122",22,8592,43440
"48123",22,8579,42252
"48124",22,5560,41800
"48125",22,9244,40499
"48126",22,9613,43942
"48127",22,9638,44072
"48128",22,6867,44688
"48129",22,8673,41926
"48130",22,9930,42944
"48131",22,9251,44872
"48132",22,8194,44785
"48133",22,9863,40680
"48134",22,9558,42801
"48135",22,8185,43867
"48136",22,9524,42827
"48137",22,8534,43539
"48138",22,9389,43765
"48139",22,9458,40293
"48140",22,8329,42991
"48141",22,7900,40143
"48142",22,9390,41176
"48143",22,8269,44712
"48144",22,9275,42240
"48145",22,6342,42664
"48146",22,6054,40537
"48147",22,8003,44192
"48148",22,6924,40707
"48149",22,5058,41732
"48150",22,7443,40622
"48151",22,7178,44903
"48152",22,8421,42346
"48153",22,7276,43269
"48154",22,8592,44185
"48155",22,6681,40635
"48156",22,8222,40399
"48157",22,7961,44119
"48158",22,8140,42752
"48159",22,6197,40417
"48160",22,5149,40780
"48161",22,6550,44819
"48162",22,7680,41083
"48163",22,8571,42399
"48164",22,7166,43139
"48165",22,6678,44796
"48166",22,6584,40183
"48167",22,5030,44492
"48168",22,8476,44649
"48169",22,7800,40196
"48170",22,8098,44519
"48171",22,5548,42796
"48172",22,6369,40325
"48173",22,6392,42378
"48174",22,7189,44853
"48175",22,6927,40746
"48176",22,9237,42131
"48177",22,8642,42132
"48178",22,7283,44007
"48179",22,7355,43814
"48180",22,7286,43455
"48181",22,9509,43045
"48182",22,9634,44533
"48183",22,8385,40755
"48184",22,10000,40242
"48185",22,9709,44352
"48186",22,8528,41723
"48187",22,9857,44319
"48188",22,5510,42881
"48189",22,8466,43787
"48190",22,8356,44556
"48191",22,7764,40212
"48192",22,8157,40920
"48193",22,8702,43846
"48194",22,8476,44490
"48195",22,7287,41239
"48196",22,9405,42033
"48197",22,8198,43138
"48198",22,5450,43751
"48199",22,8129,44043
"48200",22,8194,44284
"48201",22,6675,40558
"48202",22,9084,41281
"48203",22,9190,44888
"48204",22,5286,44630
"48205",22,8161,40222
"48206",22,8042,40195
"48207",22,8642,44071
"48208",22,5420,43862
"48209",22,5913,41288
"48210",22,8583,44244
"48211",22,8191,41453
"48212",22,5112,43529
"48213",22,5895,41263
"48214",22,8162,43308
"48215",22,8174,44466
"48216",22,9099,43898
"48217",22,9380,44971
"48218",22,5038,43012
"48219",22,7836,40132
"48220",22,8420,43864
"48221",22,6167,44733
"48222",22,5548,42854
"48223",22,9762,44697
"48224",22,6536,40220
"48225",22,7887,40063
"48226",22,6548,40207
"48227",22,8110,44432
"48228",22,9483,42720
"48229",22,9534,43772
"48230",22,8447,42689
"48231",22,5050,40821
"48232",22,7288,41798
"48233",22,9254,44672
"48234",22,6239,44694
"48235",22,8330,41832
"48236",22,6762,40583
"48237",22,8727,41816
"48238",22,8429,41886
"48239",22,8250,42646
"48240",22,7341,42779
"48241",22,9362,41897
"48242",22,8323,41849
"48243",22,7743,44685
"48244",22,7980,40216
"48245",22,7358,42756
"48246",22,6297,40279
"48247",22,9700,41349
"48248",22,7973,40100
"48249",22,6238,42925
"48250",22,7183,44919
"48251",22,5206,43608
"48252",22,6367,42868
"48253",22,9437,42646
"48254",22,5356,41770
"48255",22,6302,40384
"48256",22,8207,40174
"48257",22,9215,43961
"48258",22,8292,44168
"48259",22,8543,40946
"48260",22,9521,42957
"48261",22,8193,44779
"48262",22,7971,44012
"48263",22,9360,42015
"48264",22,5632,42804
"48265",22,8534,42700
"48266",22,5217,44654
"48267",22,8074,40479
"48268",22,8504,42687
"48269",22,8406,41365
"48270",22,8227,40313
"48271",22,5868,42597
"48272",22,8705,42212
"48273",22,6399,40342
"48274",22,8843,41866
"48275",22,8455,41425
"48276",22,9563,44348
"48277",22,8300,44889
"48278",22,8591,42741
"48279",22,8965,43900
"48280",22,9433,42761
"48281",22,8401,42088
"48282",22,8173,44750
"48283",22,7757,40198
"48284",22,6655,42372
"48285",22,6597,44315
"48286",22,6578,42338
"48287",22,7443,43588
"48288",22,8348,44697
"48289",22,9184,44915
"48290",22,8680,42546
"48291",22,8306,41652
"48292",22,8586,40983
"48293",22,6563,40229
"48294",22,8829,43886
"48295",22,8201,42650
"48296",22,7944,44598
"48297",22,7416,42907
"48298",22,7476,43303
"48299",22,7004,41689
"48300",22,8557,40881
"48301",22,9419,42724
"48302",22,5103,40735
"48303",22,5378,43773
"48304",22,8209,44447
"48305",22,8198,44517
"48306",22,7251,40676
"48307",22,9407,44923
"48308",22,9281,44083
"48309",22,5454,44332
"48310",22,9397,43620
"48311",22,8116,41274
"48312",22,9894,40664
"48313",22,8529,44054
"48314",22,8757,43603
"48315",22,8350,42581
"48316",22,8121,43982
"48317",22,8254,43970
"48318",22,7815,44561
"48319",22,7911,40194
"48320",22,7738,40193
"48321",22,7178,41529
"48322",22,7863,40091
"48323",22,6830,44014
"48324",22,8200,44371
"48325",22,8674,43501
"48326",22,9520,44103
"48327",22,8507,43384
"48328",22,8257,44666
"48329",22,6595,40689
"48330",22,5072,40808
"48331",22,9517,42790
"48332",22,9367,42211
"48333",22,8540,43631
"48334",22,9346,42619
"48335",22,6156,42434
"48336",22,6721,40534
"48337",22,8237,44439
"48338",22,8115,40378
"48339",22,9407,42849
"48340",22,6352,42790
"48341",22,7227,44877
"48342",22,5048,40814
"48343",22,6696,40519
"48344",22,9358,43816
"48345",22,6772,44390
"48346",22,7255,43918
"48347",22,7458,43510
"48348",22,6958,40864
"48349",22,9710,43894
"48350",22,6651,40516
"48351",22,9019,41779
"48352",22,5058,43658
"48353",22,9329,42851
"48354",22,7934,42082
"48355",22,9505,41283
"48356",22,8032,40189
"48357",22,6876,44030
"48358",22,6507,40259
"48359",22,8558,43165
"48360",22,8839,41745
"48361",22,8068,40222
"48362",22,9552,43348
"48363",22,8050,40322
"48364",22,5594,41923
"48365",22,8348,44164
"48366",22,6634,44417
"48367",22,6524,43053
"48368",22,8575,40980
"48369",22,9388,42825
"48370",22,9089,40468
"48371",22,9478,42507
"48372",22,9533,43635
"48373",22,8196,40425
"48374",22,6922,41239
"48375",22,6018,40611
"48376",22,9460,42560
"48377",22,8301,44782
"48378",22,8584,44978
"48379",22,9618,44428
"48380",22,8336,43535
"48381",22,6890,44061
"48382",22,5035,44562
"48383",22,8428,44374
"48384",22,9524,42565
"48385",22,6718,44828
"48386",22,5092,40812
"48387",22,8177,44184
"48388",22,5077,43655
"48389",22,8544,42599
"48390",22,9324,42410
"48391",22,9823,40861
"48392",22,7464,40153
"48393",22,9621,44819
"48394",22,8955,41246
"48395",22,6701,40590
"48396",22,8243,44210
"48397",22,8059,44539
"48398",22,8342,44876
"48399",22,8504,43857
"48400",22,8240,40180
"48401",23,7628,41496
"48402",23,8962,40340
"48403",23,9108,41053
"48404",23,6929,40625
"48405",23,9068,40354
"48406",23,9833,43436
"48407",23,5537,44052
"48408",23,7157,43693
"48409",23,8967,40239
"48410",23,7867,40891
"48411",23,7231,41975
"48412",23,9580,41329
"48413",23,9769,44534
"48414",23,7879,43012
"48415",23,9655,42596
"48416",23,9098,40604
"48417",23,5005,42619
"48418",23,8112,40928
"48419",23,7821,41682
"48420",23,8575,40415
"48421",23,9185,40708
"48422",23,7441,40777
"48423",23,8187,43308
"48424",23,6694,44243
"48425",23,7418,42487
"48426",23,9096,41063
"48427",23,7847,40319
"48428",23,9555,41336
"48429",23,5459,43545
"48430",23,5827,42058
"48431",23,9521,40616
"48432",23,7527,42442
"48433",23,9851,43593
"48434",23,7276,41024
"48435",23,9780,44601
"48436",23,6959,44354
"48437",23,8722,40500
"48438",23,7804,40319
"48439",23,9546,40640
"48440",23,6031,44990
"48441",23,7067,40107
"48442",23,9556,41097
"48443",23,9862,41264
"48444",23,9892,43624
"48445",23,7582,40644
"48446",23,7814,41413
"48447",23,7770,40639
"48448",23,6941,40311
"48449",23,5323,44932
"48450",23,9804,44641
"48451",23,8408,43258
"48452",23,7452,42623
"48453",23,7339,42420
"48454",23,7657,40989
"48455",23,9557,41726
"48456",23,7074,43940
"48457",23,9316,41149
"48458",23,7704,42145
"48459",23,7145,42402
"48460",23,8593,40909
"48461",23,9789,44641
"48462",23,7506,42467
"48463",23,8948,40489
"48464",23,7943,40826
"48465",23,9885,42356
"48466",23,9796,41815
"48467",23,7173,43708
"48468",23,5376,43944
"48469",23,9726,44453
"48470",23,7407,41372
"48471",23,7859,41057
"48472",23,9490,40530
"48473",23,5106,42703
"48474",23,9819,41061
"48475",23,7449,40380
"48476",23,8452,43303
"48477",23,7778,43999
"48478",23,7263,41883
"48479",23,5440,41249
"48480",23,6859,42700
"48481",23,6865,42699
"48482",23,6154,42426
"48483",23,5613,41280
"48484",23,9027,41714
"48485",23,9020,41699
"48486",23,9861,40201
"48487",23,7980,40946
"48488",23,7107,40546
"48489",23,6831,42641
"48490",23,9800,43150
"48491",23,5419,41236
"48492",23,6881,40121
"48493",23,7153,44007
"48494",23,5829,42069
"48495",23,5232,40727
"48496",23,6978,40882
"48497",23,7189,43691
"48498",23,6973,44446
"48499",23,5592,41105
"48500",23,9901,43654
"48501",23,8950,40360
"48502",23,9293,40752
"48503",23,7706,40431
"48504",23,7265,41898
"48505",23,9328,41252
"48506",23,9914,43460
"48507",23,9985,44793
"48508",23,9759,44536
"48509",23,9974,43714
"48510",23,9672,41059
"48511",23,7095,43984
"48512",23,7041,40166
"48513",23,9459,40253
"48514",23,9062,41063
"48515",23,9450,40629
"48516",23,9408,44138
"48517",23,6957,44277
"48518",23,7240,43603
"48519",23,7678,40247
"48520",23,7092,42382
"48521",23,7456,40386
"48522",23,7616,44440
"48523",23,5054,42560
"48524",23,5460,40538
"48525",23,9769,43185
"48526",23,6311,41379
"48527",23,7247,40320
"48528",23,7337,42128
"48529",23,9773,44671
"48530",23,7113,40992
"48531",23,9610,40665
"48532",23,9939,43452
"48533",23,6949,44859
"48534",23,7398,42020
"48535",23,7027,44140
"48536",23,9756,44551
"48537",23,5589,43682
"48538",23,8764,40819
"48539",23,7571,40760
"48540",23,7181,43682
"48541",23,7226,43701
"48542",23,9736,44672
"48543",23,9945,40749
"48544",23,6971,43868
"48545",23,6122,40783
"48546",23,7112,43875
"48547",23,9226,41073
"48548",23,7710,43278
"48549",23,7111,43941
"48550",23,9284,41170
"48551",23,9817,42870
"48552",23,7084,42101
"48553",23,9982,41016
"48554",23,8519,43375
"48555",23,5013,44513
"48556",23,9999,40350
"48557",23,9745,44419
"48558",23,5014,44559
"48559",23,7044,44078
"48560",23,6040,40528
"48561",23,5838,44722
"48562",23,7016,41087
"48563",23,9781,41797
"48564",23,6170,42362
"48565",23,7017,42044
"48566",23,7304,40710
"48567",23,7525,40461
"48568",23,5394,41144
"48569",23,9778,44399
"48570",23,7129,43945
"48571",23,6992,43882
"48572",23,8954,40309
"48573",23,7171,44351
"48574",23,9750,44558
"48575",23,7218,43663
"48576",23,7530,40155
"48577",23,9062,40588
"48578",23,7611,40687
"48579",23,9413,44153
"48580",23,7905,40399
"48581",23,9845,40449
"48582",23,7536,42545
"48583",23,9943,42290
"48584",23,8967,40320
"48585",23,7610,40165
"48586",23,8908,41752
"48587",23,8774,40346
"48588",23,6573,44289
"48589",23,9010,40212
"48590",23,7338,40592
"48591",23,9998,42338
"48592",23,7402,42375
"48593",23,9805,44544
"48594",23,9262,41191
"48595",23,5970,40384
"48596",23,7080,41980
"48597",23,9413,44133
"48598",23,5526,41203
"48599",23,8897,41314
"48600",23,9022,41514
"48601",23,9629,40814
"48602",23,8596,40900
"48603",23,7216,41751
"48604",23,5399,41255
"48605",23,9285,44866
"48606",23,6999,44697
"48607",23,9363,41742
"48608",23,5332,43262
"48609",23,7517,40173
"48610",23,8725,40346
"48611",23,7018,40147
"48612",23,7252,43596
"48613",23,9169,40479
"48614",23,7507,42403
"48615",23,8381,40745
"48616",23,7055,44050
"48617",23,9139,40465
"48618",23,6965,44449
"48619",23,7833,40279
"48620",23,6908,44383
"48621",23,7151,43916
"48622",23,9728,44658
"48623",23,9921,40199
"48624",23,7564,40182
"48625",23,7010,40562
"48626",23,8956,40356
"48627",23,9568,41679
"48628",23,8385,40761
"48629",23,7234,43673
"48630",23,7357,44516
"48631",23,7593,40725
"48632",23,7444,40519
"48633",23,7818,40661
"48634",23,5820,42066
"48635",23,7140,43953
"48636",23,9271,41259
"48637",23,5509,42402
"48638",23,9067,40749
"48639",23,7139,42496
"48640",23,9838,40993
"48641",23,9954,40122
"48642",23,6107,42283
"48643",23,5589,41270
"48644",23,7969,41954
"48645",23,7004,40463
"48646",23,6568,43257
"48647",23,5959,40468
"48648",23,7321,41533
"48649",23,8106,40848
"48650",23,7644,40524
"48651",23,7070,40249
"48652",23,7111,43948
"48653",23,5997,44825
"48654",23,7796,44439
"48655",23,6071,44920
"48656",23,5805,42050
"48657",23,7069,41156
"48658",23,7144,43935
"48659",23,7840,41097
"48660",23,8650,42636
"48661",23,5441,41092
"48662",23,6968,42117
"48663",23,7111,40718
"48664",23,7150,40518
"48665",23,5567,43548
"48666",23,7308,40152
"48667",23,8637,40781
"48668",23,6731,44266
"48669",23,5428,41107
"48670",23,9827,40045
"48671",23,7859,40858
"48672",23,9480,40595
"48673",23,7919,42491
"48674",23,8749,41074
"48675",23,7115,43980
"48676",23,9896,40389
"48677",23,7320,40986
"48678",23,9276,40680
"48679",23,7041,43752
"48680",23,9440,41304
"48681",23,6792,43178
"48682",23,7189,43633
"48683",23,9811,40601
"48684",23,7554,44729
"48685",23,7732,40227
"48686",23,9171,40747
"48687",23,8960,40322
"48688",23,7065,40272
"48689",23,7271,42943
"48690",23,9827,40027
"48691",23,7206,44384
"48692",23,6606,43974
"48693",23,7165,43922
"48694",23,7196,44326
"48695",23,9056,40588
"48696",23,9887,42268
"48697",23,7123,43970
"48698",23,7283,41710
"48699",23,6554,44022
"48700",23,7305,41529
"48701",23,7557,42462
"48702",23,9759,41758
"48703",23,5564,43540
"48704",23,9243,41261
"48705",23,9380,41731
"48706",23,9844,43125
"48707",23,7352,42040
"48708",23,8902,40941
"48709",23,8132,42117
"48710",23,6028,44887
"48711",23,8036,41967
"48712",23,8397,40752
"48713",23,5525,41007
"48714",23,9744,44682
"48715",23,9109,40364
"48716",23,8489,43371
"48717",23,6494,41066
"48718",23,9764,44509
"48719",23,8472,43310
"48720",23,9793,44703
"48721",23,5431,41235
"48722",23,8181,41976
"48723",23,9859,41888
"48724",23,9410,44150
"48725",23,9883,44691
"48726",23,7594,40201
"48727",23,5298,40188
"48728",23,6754,43918
"48729",23,7209,40079
"48730",23,9823,40005
"48731",23,9878,40951
"48732",23,7402,42023
"48733",23,9639,41154
"48734",23,9273,40503
"48735",23,9887,43113
"48736",23,5085,42878
"48737",23,9832,41670
"48738",23,7235,44430
"48739",23,7494,40334
"48740",23,9222,41292
"48741",23,9759,44618
"48742",23,9257,44854
"48743",23,8918,41405
"48744",23,7122,42009
"48745",23,6894,40807
"48746",23,5557,43591
"48747",23,9822,40188
"48748",23,7702,41376
"48749",23,9938,43044
"48750",23,7557,41220
"48751",23,7692,43644
"48752",23,5508,44006
"48753",23,5945,41640
"48754",23,7966,43528
"48755",23,7784,42791
"48756",23,5338,43028
"48757",23,9978,42375
"48758",23,7101,43887
"48759",23,5358,41204
"48760",23,5406,41122
"48761",23,9789,41781
"48762",23,9773,44553
"48763",23,7272,43580
"48764",23,5548,43579
"48765",23,8505,43383
"48766",23,9912,43525
"48767",23,7149,42426
"48768",23,7031,44127
"48769",23,8670,44379
"48770",23,7315,40159
"48771",23,6614,40072
"48772",23,8970,40347
"48773",23,7528,41190
"48774",23,9747,40209
"48775",23,8095,42049
"48776",23,7255,42346
"48777",23,7138,43939
"48778",23,7114,44072
"48779",23,8774,41082
"48780",23,7531,40574
"48781",23,9207,41307
"48782",23,6636,44100
"48783",23,7072,44043
"48784",23,7575,40770
"48785",23,7585,41488
"48786",23,5906,41646
"48787",23,5688,44796
"48788",23,7210,43915
"48789",23,8987,40676
"48790",23,7147,43729
"48791",23,5530,41024
"48792",23,7148,43706
"48793",23,9442,40007
"48794",23,9673,42236
"48795",23,8902,41365
"48796",23,9227,41193
"48797",23,9006,41058
"48798",23,7214,43631
"48799",23,9110,40640
"48800",23,8957,40328
"48801",23,6872,40173
"48802",23,9074,41050
"48803",23,7679,40667
"48804",23,7892,41137
"48805",23,8653,43417
"48806",23,9238,40730
"48807",23,9995,43015
"48808",23,7180,43724
"48809",23,6109,42428
"48810",23,9100,40533
"48811",23,6637,43923
"48812",23,8413,43260
"48813",23,8176,41736
"48814",23,9266,40201
"48815",23,7943,40886
"48816",23,9778,44654
"48817",23,9142,40544
"48818",23,7102,40452
"48819",23,5205,43076
"48820",23,7313,41516
"48821",23,7505,44158
"48822",23,6802,40902
"48823",23,8967,40520
"48824",23,9582,40551
"48825",23,9652,41727
"48826",23,5337,41056
"48827",23,7126,42674
"48828",23,8931,41423
"48829",23,7563,40209
"48830",23,9417,40985
"48831",23,9934,43891
"48832",23,9325,41089
"48833",23,5414,41102
"48834",23,5588,41720
"48835",23,9626,41781
"48836",23,6079,44907
"48837",23,6667,43988
"48838",23,7123,42677
"48839",23,7342,41070
"48840",23,5123,42736
"48841",23,5452,43458
"48842",23,7377,44481
"48843",23,5070,44795
"48844",23,9448,40788
"48845",23,5074,42688
"48846",23,7098,40935
"48847",23,9434,40597
"48848",23,7288,42026
"48849",23,7105,43787
"48850",23,5798,42060
"48851",23,9784,44633
"48852",23,9805,44631
"48853",23,5504,43403
"48854",23,9727,44652
"48855",23,7092,44026
"48856",23,8122,42000
"48857",23,6801,42708
"48858",23,10000,40608
"48859",23,7487,42468
"48860",23,7135,40134
"48861",23,7809,42323
"48862",23,8631,43656
"48863",23,9671,42011
"48864",23,9525,41926
"48865",23,6901,40674
"48866",23,7182,40987
"48867",23,9644,41897
"48868",23,7585,40167
"48869",23,7747,40685
"48870",23,9459,41399
"48871",23,7067,44440
"48872",23,5899,40803
"48873",23,5478,41230
"48874",23,7099,43959
"48875",23,5462,41049
"48876",23,5321,41138
"48877",23,5206,42230
"48878",23,7106,43967
"48879",23,9531,40478
"48880",23,5810,44851
"48881",23,5294,40713
"48882",23,9996,44840
"48883",23,7107,42075
"48884",23,9203,41297
"48885",23,5408,43506
"48886",23,9671,42987
"48887",23,7496,43647
"48888",23,9400,40303
"48889",23,9594,40100
"48890",23,7592,44398
"48891",23,8718,43421
"48892",23,6147,42374
"48893",23,9213,41091
"48894",23,7139,40760
"48895",23,9936,43653
"48896",23,9424,44172
"48897",23,9411,40071
"48898",23,9291,41245
"48899",23,5334,40336
"48900",23,7465,43683
"48901",23,6582,44164
"48902",23,9490,41706
"48903",23,5192,43021
"48904",23,7138,44349
"48905",23,7336,40199
"48906",23,6959,44482
"48907",23,8128,42080
"48908",23,6216,42647
"48909",23,6760,43122
"48910",23,9323,40843
"48911",23,8546,43479
"48912",23,9416,44164
"48913",23,5577,41263
"48914",23,9000,40238
"48915",23,9489,40238
"48916",23,7315,42077
"48917",23,7495,40293
"48918",23,9155,40479
"48919",23,9005,40498
"48920",23,9540,40614
"48921",23,9446,40002
"48922",23,5470,44924
"48923",23,7399,41640
"48924",23,9880,42022
"48925",23,9752,42273
"48926",23,6990,40154
"48927",23,9062,40547
"48928",23,5007,42629
"48929",23,8975,41696
"48930",23,9131,40839
"48931",23,8834,41307
"48932",23,5155,43136
"48933",23,7126,40709
"48934",23,7514,43013
"48935",23,9534,40496
"48936",23,8822,40463
"48937",23,8813,40559
"48938",23,7528,41692
"48939",23,7165,41159
"48940",23,7029,40177
"48941",23,5005,42804
"48942",23,7110,41226
"48943",23,8754,42694
"48944",23,7576,40187
"48945",23,9771,40423
"48946",23,9418,44157
"48947",23,7356,44425
"48948",23,6106,42428
"48949",23,7704,40269
"48950",23,5674,44853
"48951",23,9443,44108
"48952",23,6500,41090
"48953",23,6671,44035
"48954",23,8956,40347
"48955",23,7337,40596
"48956",23,6874,40981
"48957",23,7077,43287
"48958",23,7298,42024
"48959",23,7194,40642
"48960",23,7661,40610
"48961",23,9490,40087
"48962",23,7178,43691
"48963",24,9453,43697
"48964",24,5777,44690
"48965",24,7899,40995
"48966",24,7358,43501
"48967",24,7231,43588
"48968",24,6630,41185
"48969",24,5593,44443
"48970",24,9392,42875
"48971",24,5101,42885
"48972",24,7124,42987
"48973",24,9749,40327
"48974",24,6612,40312
"48975",24,5356,41213
"48976",24,5057,42943
"48977",24,9732,40281
"48978",24,6796,41090
"48979",24,8634,40635
"48980",24,5536,44564
"48981",24,8450,42675
"48982",24,8689,40621
"48983",24,8064,44723
"48984",24,8447,44408
"48985",24,8844,42141
"48986",24,7134,44347
"48987",24,5500,44381
"48988",24,9743,40329
"48989",24,9209,43807
"48990",24,9186,41949
"48991",24,5507,42347
"48992",24,7624,42712
"48993",24,9403,42891
"48994",24,9787,40333
"48995",24,7158,42983
"48996",24,6540,40393
"48997",24,7274,43526
"48998",24,9234,44845
"48999",24,6471,40315
"49000",24,6731,41025
"49001",24,6624,40189
"49002",24,8750,42696
"49003",24,8579,44129
"49004",24,8635,42857
"49005",24,6533,44463
"49006",24,5786,40006
"49007",24,5066,42903
"49008",24,9645,42064
"49009",24,6734,41018
"49010",24,5504,44472
"49011",24,7828,42107
"49012",24,5491,44436
"49013",24,6532,40420
"49014",24,5603,44436
"49015",24,9699,41338
"49016",24,8839,41339
"49017",24,8947,43943
"49018",24,9196,42221
"49019",24,5563,44359
"49020",24,7623,44623
"49021",24,6214,41490
"49022",24,5082,42906
"49023",24,5058,42904
"49024",24,8082,44812
"49025",24,5405,41427
"49026",24,8480,44357
"49027",24,8151,44780
"49028",24,9716,40283
"49029",24,6527,40410
"49030",24,9823,41504
"49031",24,6338,40142
"49032",24,5519,44564
"49033",24,7191,41633
"49034",24,6583,40221
"49035",24,5020,42878
"49036",24,6438,40356
"49037",24,9704,41476
"49038",24,8652,40611
"49039",24,9803,40271
"49040",24,9257,42130
